DOCUMENT ID	TYPE	START POSITION	END POSITION	MATCHED TERM	PREFERRED FORM	ENTITY ID	ZONE	SENTENCE ID	ORIGIN	UMLS CUI
Epicrisis2	biolink:AnatomicalEntity	863	874	thyroiditis	thyroid gland	UBERON:0002046_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis2	biolink:ChemicalSubstance	955	963	thyroxin	thyroxine zwitterion	CHEBI:305790_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis2	biolink:ChemicalSubstance	955	963	thyroxin	thyroxine	CHEBI:30660		S5	hp-full.json	CUI-less
Epicrisis2	biolink:ChemicalSubstance	965	969	iron	iron atom	CHEBI:18248_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis2	biolink:AnatomicalEntity	1044	1048	Lung	pair of lungs	UBERON:0000170_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis2	biolink:AnatomicalEntity	1044	1048	Lung	lung	UBERON:0002048		S6	hp-full.json	CUI-less
Epicrisis2	biolink:AnatomicalEntity	1147	1154	abdomen	abdomen	UBERON:0000916		S6	hp-full.json	CUI-less
Epicrisis2	biolink:OntologyClass	1168	1174	normal	normal	PATO:0000461		S6	hp-full.json	CUI-less
Epicrisis2	biolink:OntologyClass	1200	1209	prominent	prominence	PATO:0015007		S6	hp-full.json	CUI-less
Epicrisis2	biolink:OntologyClass	1200	1209	prominent	prominent	PATO:0001482		S6	hp-full.json	CUI-less
Epicrisis2	biolink:PhenotypicFeature	1354	1361	chronic	Chronic	HP:0011010		S6	hp-full.json	CUI-less
Epicrisis2	biolink:OntologyClass	1354	1361	chronic	chronic	PATO:0001863		S6	hp-full.json	CUI-less
Epicrisis2	biolink:OntologyClass	1354	1361	chronic	increased duration	PATO:0000498_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis2	biolink:AnatomicalEntity	1398	1421	tracheobronchial system	tracheobronchial tree	UBERON:0007196_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis2	biolink:OntologyClass	1415	1421	system	system	RO:0002577		S6	hp-full.json	CUI-less
Epicrisis2	biolink:AnatomicalEntity	1415	1421	system	anatomical system	UBERON:0000467_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis2	biolink:BiologicalProcess	1423	1432	secretion	secretion	GO:0046903		S6	hp-full.json	CUI-less
Epicrisis2	biolink:AnatomicalEntity	1423	1432	secretion	secretion of exocrine gland	UBERON:0000456_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis2	biolink:Cell	1466	1471	cells	cell	CL:0000000		S6	hp-full.json	CUI-less
Epicrisis2	biolink:CellularComponent	1466	1471	cells	cell	GO:0005623		S6	hp-full.json	CUI-less
Epicrisis2	biolink:Cell	1473	1484	lymphocytes	lymphocyte	CL:0000542		S6	hp-full.json	CUI-less
Epicrisis2	biolink:Cell	1490	1519	polymorphonuclear neutrophils	neutrophil	CL:0000775_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis2	biolink:Cell	1508	1519	neutrophils	neutrophil	CL:0000775		S6	hp-full.json	CUI-less
Epicrisis2	biolink:Cell	1530	1541	macrophages	macrophage	CL:0000235		S6	hp-full.json	CUI-less
Epicrisis2	biolink:ChemicalSubstance	1614	1623	Bilirubin	bilirubin IXalpha	CHEBI:16990_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis2	biolink:CellularComponent	1696	1706	antibodies	immunoglobulin complex, circulating	GO:0042571_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis2	biolink:CellularComponent	1696	1706	antibodies	immunoglobulin complex	GO:0019814_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis2	biolink:ChemicalSubstance	1727	1728	U	uracil	CHEBI:17568_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis2	biolink:AnatomicalEntity	1767	1771	test	testis	UBERON:0000473_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis2	biolink:AnatomicalEntity	1793	1797	skin	skin epidermis	UBERON:0001003_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis2	biolink:AnatomicalEntity	1793	1797	skin	skin of body	UBERON:0002097_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis2	biolink:AnatomicalEntity	1793	1797	skin	integument	UBERON:0002199_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis2	biolink:AnatomicalEntity	1793	1797	skin	zone of skin	UBERON:0000014_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis2	biolink:AnatomicalEntity	1798	1802	test	testis	UBERON:0000473_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis2	biolink:PhenotypicFeature	1858	1868	bronchitis	Bronchitis	HP:0012387		S6	hp-full.json	CUI-less
Epicrisis2	biolink:PhenotypicFeature	1941	1948	chronic	Chronic	HP:0011010		S6	hp-full.json	CUI-less
Epicrisis2	biolink:OntologyClass	1941	1948	chronic	chronic	PATO:0001863		S6	hp-full.json	CUI-less
Epicrisis2	biolink:OntologyClass	1941	1948	chronic	increased duration	PATO:0000498_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis2	biolink:OntologyClass	1962	1974	inflammation	inflammation	MPATH:212		S6	hp-full.json	CUI-less
Epicrisis2	biolink:BiologicalProcess	1962	1974	inflammation	inflammatory response	GO:0006954_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis2	biolink:PhenotypicFeature	1990	1999	pneumonia	Pneumonia	HP:0002090		S6	hp-full.json	CUI-less
Epicrisis2	biolink:OntologyClass	2037	2045	function	functionality	PATO:0001509		S6	hp-full.json	CUI-less
Epicrisis2	biolink:OntologyClass	2037	2045	function	function	BFO:0000034		S6	hp-full.json	CUI-less
Epicrisis2	biolink:OntologyClass	2037	2045	function	functional	PATO:0001510		S6	hp-full.json	CUI-less
Epicrisis2	biolink:OntologyClass	2081	2092	obstruction	obstructed	PATO:0000648		S6	hp-full.json	CUI-less
Epicrisis2	biolink:AnatomicalEntity	2137	2142	Sweat	sweat	UBERON:0001089		S6	hp-full.json	CUI-less
Epicrisis2	biolink:PhenotypicFeature	2137	2142	Sweat	Hyperhidrosis	HP:0000975_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis2	biolink:AnatomicalEntity	2143	2147	test	testis	UBERON:0000473_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis2	biolink:PhenotypicFeature	2236	2250	family history	Family history	HP:0032316		S6	hp-full.json	CUI-less
Epicrisis2	biolink:OntologyClass	2252	2260	neonatal	newborn human stage	OBO:HsapDv_0000082_SYNONYM		S6	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	40	56	Bronchial Artery	bronchial artery	UBERON:0002040		S1	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	50	56	Artery	artery	UBERON:0001637_SYNONYM		S1	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	50	56	Artery	artery	UBERON:0001637		S1	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	57	73	Pulmonary Artery	pulmonary artery	UBERON:0002012		S1	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	67	73	Artery	artery	UBERON:0001637_SYNONYM		S1	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	67	73	Artery	artery	UBERON:0001637		S1	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	74	86	Malformation	malformed	PATO:0000646_SYNONYM		S1	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	74	86	Malformation	malformed	PATO:0000646		S1	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	113	123	Hemoptysis	Hemoptysis	HP:0002105		S1	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	221	223	MB	midbrain	UBERON:0001891_SYNONYM		S1	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	237	238	L	leucine	CHEBI:25017_SYNONYM		S1	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	260	261	A	alanine	CHEBI:16449_SYNONYM		S2	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	260	261	A	acceptor	CHEBI:15339_SYNONYM		S2	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	260	261	A	adenine	CHEBI:16708_SYNONYM		S2	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	288	296	episodes	Episodic	HP:0025303		S2	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	308	318	hemoptysis	Hemoptysis	HP:0002105		S2	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	339	348	localized	Localized	HP:0012838		S2	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	339	348	localized	localized	PATO:0000627		S2	hp-full.json	CUI-less
CaseReport10	biolink:BiologicalProcess	339	348	localized	localization	GO:0051179		S2	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	349	369	pulmonary hemorrhage	Pulmonary hemorrhage	HP:0040223		S2	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	359	369	hemorrhage	broken	PATO:0001444_SYNONYM		S2	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	387	395	Multiple	multiple	PATO:0002118		S3	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	537	544	vessels	vessel	UBERON:0000055		S4	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	557	573	bronchial artery	bronchial artery	UBERON:0002040		S4	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	567	573	artery	artery	UBERON:0001637_SYNONYM		S4	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	567	573	artery	artery	UBERON:0001637		S4	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	577	593	pulmonary artery	pulmonary artery	UBERON:0002012		S4	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	587	593	artery	artery	UBERON:0001637_SYNONYM		S4	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	587	593	artery	artery	UBERON:0001637		S4	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	594	601	fistula	fistula	MPATH:70		S4	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	794	804	hemoptysis	Hemoptysis	HP:0002105		S5	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	855	866	Periodicals	Periodic	HP:0025304		S8	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	855	866	Periodicals	duration	PATO:0001309_SYNONYM		S8	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	884	894	hemoptysis	Hemoptysis	HP:0002105		S9	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	905	917	malformation	malformed	PATO:0000646_SYNONYM		S9	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	905	917	malformation	malformed	PATO:0000646		S9	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	967	977	hemoptysis	Hemoptysis	HP:0002105		S9	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	1041	1042	A	alanine	CHEBI:16449_SYNONYM		S11	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	1041	1042	A	acceptor	CHEBI:15339_SYNONYM		S11	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	1041	1042	A	adenine	CHEBI:16708_SYNONYM		S11	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	1091	1100	community	communication behavior	NBO:0000612_SYNONYM		S11	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	1126	1133	episode	Episodic	HP:0025303		S11	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	1137	1142	large	increased size	PATO:0000586_SYNONYM		S11	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	1137	1149	large volume	increased volume	PATO:0000595_SYNONYM		S11	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	1143	1149	volume	volume	PATO:0000918		S11	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	1156	1158	cc	calciol	CHEBI:28940_SYNONYM		S11	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	1161	1166	acute	Acute	HP:0011009		S11	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	1161	1166	acute	acute	PATO:0000389		S11	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	1161	1172	acute onset	Acute	HP:0011009_SYNONYM		S11	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	1167	1172	onset	Onset	HP:0003674		S11	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	1182	1193	hematemesis	Hematemesis	HP:0002248		S11	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	1199	1206	initial	onset quality	PATO:0002325_SYNONYM		S12	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	1207	1214	episode	Episodic	HP:0025303		S12	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	1269	1280	hematemesis	Hematemesis	HP:0002248		S12	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	1284	1289	chest	chest	UBERON:0001443		S12	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	1306	1313	episode	Episodic	HP:0025303		S12	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	1332	1338	normal	normal	PATO:0000461		S12	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	1418	1424	normal	normal	PATO:0000461		S13	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	1452	1464	intermittent	discontinuous	PATO:0000690_SYNONYM		S14	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	1452	1464	intermittent	Recurrent	HP:0031796_SYNONYM		S14	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	1465	1468	dry	decreased water composition	PATO:0001801_SYNONYM		S14	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	1465	1468	dry	dry	PATO:0001824		S14	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	1465	1474	dry cough	Nonproductive cough	HP:0031246_SYNONYM		S14	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	1469	1474	cough	Cough	HP:0012735_SYNONYM		S14	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	1469	1474	cough	Cough	HP:0012735		S14	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	1571	1578	episode	Episodic	HP:0025303		S15	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	1630	1636	normal	normal	PATO:0000461		S15	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	1638	1643	Rigid	Rigidity	HP:0002063		S16	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	1677	1685	episodes	Episodic	HP:0025303		S16	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	1698	1708	hemoptysis	Hemoptysis	HP:0002105		S16	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	1714	1719	large	increased size	PATO:0000586_SYNONYM		S16	hp-full.json	CUI-less
CaseReport10	biolink:BiologicalProcess	1731	1738	clotted	coagulation	GO:0050817_SYNONYM		S16	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	1739	1744	blood	blood	UBERON:0000178		S16	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	1773	1781	bronchus	bronchus	UBERON:0002185		S16	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	1783	1789	distal	Distal	HP:0012839		S16	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	1790	1797	airways	respiratory tube	UBERON:0000117_SYNONYM		S16	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	1790	1797	airways	respiratory airway	UBERON:0001005_SYNONYM		S16	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	1842	1847	Chest	chest	UBERON:0001443		S17	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	2013	2018	chest	chest	UBERON:0001443		S18	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	2093	2106	malformations	malformed	PATO:0000646_SYNONYM		S18	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	2093	2106	malformations	malformed	PATO:0000646		S18	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	2221	2230	prominent	prominence	PATO:0015007		S19	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	2221	2230	prominent	prominent	PATO:0001482		S19	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	2329	2335	stable	Stable	HP:0031915		S20	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	2341	2351	hemoglobin	hemoglobin	CHEBI:35143		S20	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	2352	2361	decreased	decreased amount	PATO:0001997_SYNONYM		S20	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	2421	2424	red	red	PATO:0000322		S20	hp-full.json	CUI-less
CaseReport10	biolink:Cell	2421	2435	red blood cell	enucleate erythrocyte	CL:0000595_SYNONYM		S20	hp-full.json	CUI-less
CaseReport10	biolink:Cell	2421	2435	red blood cell	nucleate erythrocyte	CL:0000562_SYNONYM		S20	hp-full.json	CUI-less
CaseReport10	biolink:Cell	2421	2435	red blood cell	erythrocyte	CL:0000232_SYNONYM		S20	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	2425	2430	blood	blood	UBERON:0000178		S20	hp-full.json	CUI-less
CaseReport10	biolink:Cell	2425	2435	blood cell	blood cell	CL:0000081		S20	hp-full.json	CUI-less
CaseReport10	biolink:Cell	2431	2435	cell	cell	CL:0000000		S20	hp-full.json	CUI-less
CaseReport10	biolink:CellularComponent	2431	2435	cell	cell	GO:0005623		S20	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	2543	2547	body	body proper	UBERON:0013702_SYNONYM		S22	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	2543	2547	body	multicellular organism	UBERON:0000468_SYNONYM		S22	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	2569	2592	upper respiratory tract	upper respiratory tract	UBERON:0001557		S22	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	2575	2592	respiratory tract	proximo-distal subdivision of respiratory tract	UBERON:0000072_SYNONYM		S22	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	2575	2592	respiratory tract	respiratory tract	UBERON:0000065		S22	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	2587	2592	tract	axon tract	UBERON:0001018_SYNONYM		S22	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	2620	2634	telangiectasia	Telangiectasia	HP:0001009		S22	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	2620	2634	telangiectasia	telangiectasia	MPATH:476		S22	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	2673	2687	family history	Family history	HP:0032316		S23	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	2691	2705	coagulopathies	Abnormality of the coagulation cascade	HP:0003256_SYNONYM		S23	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	2716	2729	malformations	malformed	PATO:0000646_SYNONYM		S23	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	2716	2729	malformations	malformed	PATO:0000646		S23	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	2731	2740	epistaxis	Epistaxis	HP:0000421		S23	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	2742	2748	stroke	Stroke	HP:0001297		S23	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	2809	2815	normal	normal	PATO:0000461		S24	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	2816	2822	oxygen	oxygen atom	CHEBI:25805_SYNONYM		S24	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	2816	2822	oxygen	dioxygen	CHEBI:15379_SYNONYM		S24	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	2857	2863	normal	normal	PATO:0000461		S24	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	2864	2869	white	white	PATO:0000323		S24	hp-full.json	CUI-less
CaseReport10	biolink:Cell	2864	2880	white blood cell	leukocyte	CL:0000738_SYNONYM		S24	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	2870	2875	blood	blood	UBERON:0000178		S24	hp-full.json	CUI-less
CaseReport10	biolink:Cell	2870	2880	blood cell	blood cell	CL:0000081		S24	hp-full.json	CUI-less
CaseReport10	biolink:Cell	2876	2880	cell	cell	CL:0000000		S24	hp-full.json	CUI-less
CaseReport10	biolink:CellularComponent	2876	2880	cell	cell	GO:0005623		S24	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	2942	2946	acid	acid	CHEBI:37527_SYNONYM		S24	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	2942	2946	acid	acid	CHEBI:37527		S24	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	2981	2985	skin	skin epidermis	UBERON:0001003_SYNONYM		S24	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	2981	2985	skin	skin of body	UBERON:0002097_SYNONYM		S24	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	2981	2985	skin	integument	UBERON:0002199_SYNONYM		S24	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	2981	2985	skin	zone of skin	UBERON:0000014_SYNONYM		S24	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	2986	2990	test	testis	UBERON:0000473_SYNONYM		S24	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	3017	3025	Medicine	drug	CHEBI:23888_SYNONYM		S24	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	3241	3249	Medicine	drug	CHEBI:23888_SYNONYM		S26	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	3490	3498	Medicine	drug	CHEBI:23888_SYNONYM		S28	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	3656	3657	L	leucine	CHEBI:25017_SYNONYM		S30	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	3748	3749	H	hydrogen atom	CHEBI:49637_SYNONYM		S30	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	3755	3756	E	L-glutamic acid	CHEBI:16015_SYNONYM		S31	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	3755	3756	E	glutamic acid	CHEBI:18237_SYNONYM		S31	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	3955	3966	Periodicals	Periodic	HP:0025304		S33	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	3955	3966	Periodicals	duration	PATO:0001309_SYNONYM		S33	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	3973	3979	normal	normal	PATO:0000461		S34	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	4017	4020	GBM	glomerular basement membrane	UBERON:0005777_SYNONYM		S34	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	4039	4040	L	leucine	CHEBI:25017_SYNONYM		S34	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	4055	4056	C	cysteine	CHEBI:15356_SYNONYM		S34	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	4055	4056	C	carbon atom	CHEBI:27594_SYNONYM		S34	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	4070	4071	C	cysteine	CHEBI:15356_SYNONYM		S34	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	4070	4071	C	carbon atom	CHEBI:27594_SYNONYM		S34	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	4070	4074	C4 0	butyric acid	CHEBI:30772_SYNONYM		S34	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	4071	4074	4 0	butyric acid	CHEBI:30772_SYNONYM		S34	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	4085	4091	normal	normal	PATO:0000461		S34	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	4119	4125	normal	normal	PATO:0000461		S34	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	4146	4158	coagulopathy	Abnormality of the coagulation cascade	HP:0003256_SYNONYM		S34	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	4160	4166	normal	normal	PATO:0000461		S34	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	4228	4236	agitated	Agitation	HP:0000713		S35	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	4248	4254	normal	normal	PATO:0000461		S35	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	4293	4305	hypertension	Hypertension	HP:0000822		S35	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	4309	4331	right to left shunting	Right-to-left shunt	HP:0001694		S35	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	4318	4322	left	Left	HP:0012835		S35	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	4348	4384	pulmonary arteriovenous malformation	Pulmonary arteriovenous malformation	HP:0006548		S35	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	4358	4384	arteriovenous malformation	Arteriovenous malformation	HP:0100026		S35	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	4372	4384	malformation	malformed	PATO:0000646_SYNONYM		S35	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	4372	4384	malformation	malformed	PATO:0000646		S35	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	4416	4424	flexible	flexibility	PATO:0001543		S36	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	4416	4424	flexible	flexible	PATO:0001544		S36	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	4480	4485	focal	localized	PATO:0000627_SYNONYM		S36	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	4480	4485	focal	Focal	HP:0030650		S36	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	4486	4492	airway	respiratory tube	UBERON:0000117_SYNONYM		S36	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	4486	4492	airway	respiratory airway	UBERON:0001005_SYNONYM		S36	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	4493	4504	abnormality	abnormal	PATO:0000460		S36	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	4509	4514	large	increased size	PATO:0000586_SYNONYM		S36	hp-full.json	CUI-less
CaseReport10	biolink:BiologicalProcess	4515	4520	clots	coagulation	GO:0050817_SYNONYM		S36	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	4562	4570	bronchus	bronchus	UBERON:0002185		S36	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	4581	4587	airway	respiratory tube	UBERON:0000117_SYNONYM		S37	hp-full.json	CUI-less
CaseReport10	biolink:AnatomicalEntity	4581	4587	airway	respiratory airway	UBERON:0001005_SYNONYM		S37	hp-full.json	CUI-less
CaseReport10	biolink:OntologyClass	4592	4599	cleared	transparent	PATO:0000964_SYNONYM		S37	hp-full.json	CUI-less
CaseReport10	biolink:BiologicalProcess	4655	4662	segment	segmentation	GO:0035282		S37	hp-full.json	CUI-less
CaseReport10	biolink:PhenotypicFeature	4701	4711	hemangioma	Hemangioma	HP:0001028		S38	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	4827	4831	acid	acid	CHEBI:37527_SYNONYM		S39	hp-full.json	CUI-less
CaseReport10	biolink:ChemicalSubstance	4827	4831	acid	acid	CHEBI:37527		S39	hp-full.json	CUI-less
