DOCUMENT ID	TYPE	START POSITION	END POSITION	MATCHED TERM	PREFERRED FORM	ENTITY ID	ZONE	SENTENCE ID	ORIGIN	UMLS CUI	SENTENCE
CaseReport19	biolink:PhenotypicFeature	3155	3168	renal failure	Renal insufficiency	HP:0000083_SYNONYM		S15	hp-full.json	CUI-less	INTRODUCTION Henoch-Schonlein purpura (HSP) is a nonthrombocy- topenic purpuric systemic vasculitis with an incidence of 10–14 per 100,000,1,2 predominantly affecting children and young adults,3,4 making it the most common acute vasculitis in the pediatric population.2,5–7 HSP, histori- cally known as anaphylactoid purpura, allergic purpura, leukocytoclastic vasculitis, rheumatoid purpura, peliosis rheumatica, and allergic vasculitis,4,7–10 is characterized by IgA immune-complex deposition in venules, capil- laries, and arterioles, with resultant fibrinoid destruction of the small blood vessels and leukocytoclasis.5 Clinical manifestations include erythematous papules followed by palpable purpura in the lower extremities, trunk, and face, arthralgia or arthritis, abdominal pain, gastrointestinal bleeding, and nephritis.1,2 Renal involvement (manifested by hematuria and proteinuria) is the most common serious complication of HSP and occurs in 20–80%,11,12 leading to renal failure in 1–2% of patients.13,14 The renal histopathology findings range from minimal-change disease to severe glomerulonephritis with crescentic glomeruli.12,15,16 Significant pulmonary complications are rare, but are more common than renal failure.17,18 Chylothorax as a complication of HSP was reported recently in 68-year-old man,19 but to our knowledge, it has 1Division of Allergy and Pulmonary Medicine, Department of Child Health, University of Missouri at Columbia, Columbia, Missouri.
CaseReport19	biolink:PhenotypicFeature	3175	3186	Chylothorax	Chylothorax	HP:0010310		S15	hp-full.json	CUI-less	Pediatric Pulmonology 39:563–567 (2005) Case Report Chylothorax in Henoch-Schonlein Purpura: A Case Report and Review of the Literature Bryan D. Cogar, BS,1 Ted D. Groshong, MD,2 Brian K. Turpin, BS,3 and Jesus R. Guajardo, MD, MHPE1* Summary.
CaseReport19	biolink:PhenotypicFeature	3298	3305	Allergy	Allergy	HP:0012393		S15	hp-full.json	CUI-less	INTRODUCTION Henoch-Schonlein purpura (HSP) is a nonthrombocy- topenic purpuric systemic vasculitis with an incidence of 10–14 per 100,000,1,2 predominantly affecting children and young adults,3,4 making it the most common acute vasculitis in the pediatric population.2,5–7 HSP, histori- cally known as anaphylactoid purpura, allergic purpura, leukocytoclastic vasculitis, rheumatoid purpura, peliosis rheumatica, and allergic vasculitis,4,7–10 is characterized by IgA immune-complex deposition in venules, capil- laries, and arterioles, with resultant fibrinoid destruction of the small blood vessels and leukocytoclasis.5 Clinical manifestations include erythematous papules followed by palpable purpura in the lower extremities, trunk, and face, arthralgia or arthritis, abdominal pain, gastrointestinal bleeding, and nephritis.1,2 Renal involvement (manifested by hematuria and proteinuria) is the most common serious complication of HSP and occurs in 20–80%,11,12 leading to renal failure in 1–2% of patients.13,14 The renal histopathology findings range from minimal-change disease to severe glomerulonephritis with crescentic glomeruli.12,15,16 Significant pulmonary complications are rare, but are more common than renal failure.17,18 Chylothorax as a complication of HSP was reported recently in 68-year-old man,19 but to our knowledge, it has 1Division of Allergy and Pulmonary Medicine, Department of Child Health, University of Missouri at Columbia, Columbia, Missouri.
CaseReport19	biolink:PhenotypicFeature	3683	3690	Allergy	Allergy	HP:0012393		S18	hp-full.json	CUI-less	INTRODUCTION Henoch-Schonlein purpura (HSP) is a nonthrombocy- topenic purpuric systemic vasculitis with an incidence of 10–14 per 100,000,1,2 predominantly affecting children and young adults,3,4 making it the most common acute vasculitis in the pediatric population.2,5–7 HSP, histori- cally known as anaphylactoid purpura, allergic purpura, leukocytoclastic vasculitis, rheumatoid purpura, peliosis rheumatica, and allergic vasculitis,4,7–10 is characterized by IgA immune-complex deposition in venules, capil- laries, and arterioles, with resultant fibrinoid destruction of the small blood vessels and leukocytoclasis.5 Clinical manifestations include erythematous papules followed by palpable purpura in the lower extremities, trunk, and face, arthralgia or arthritis, abdominal pain, gastrointestinal bleeding, and nephritis.1,2 Renal involvement (manifested by hematuria and proteinuria) is the most common serious complication of HSP and occurs in 20–80%,11,12 leading to renal failure in 1–2% of patients.13,14 The renal histopathology findings range from minimal-change disease to severe glomerulonephritis with crescentic glomeruli.12,15,16 Significant pulmonary complications are rare, but are more common than renal failure.17,18 Chylothorax as a complication of HSP was reported recently in 68-year-old man,19 but to our knowledge, it has 1Division of Allergy and Pulmonary Medicine, Department of Child Health, University of Missouri at Columbia, Columbia, Missouri.
CaseReport19	biolink:PhenotypicFeature	4143	4161	nephrotic syndrome	Nephrotic syndrome	HP:0000100		S23	hp-full.json	CUI-less	Here we describe an 8- year-old girl with HSP, nephrotic syndrome, and chylothorax,and we report the results of a reviewof the literature regarding respiratory complications in HSP.
CaseReport19	biolink:PhenotypicFeature	4167	4178	chylothorax	Chylothorax	HP:0010310		S23	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	4211	4218	healthy	Healthy	HP:0032322		S24	hp-full.json	CUI-less	CASE PRESENTATION A previously healthy 8-year-old Caucasian girl devel- oped a petechial rash on her abdomen and lower extremities that progressed to nonblanchable macules accompanied by low-grade fever, diffuse edema, and decreased urinary output with dark brown-colored urine.
CaseReport19	biolink:PhenotypicFeature	4269	4273	rash	Skin rash	HP:0000988_SYNONYM		S24	hp-full.json	CUI-less	CASE PRESENTATION A previously healthy 8-year-old Caucasian girl devel- oped a petechial rash on her abdomen and lower extremities that progressed to nonblanchable macules accompanied by low-grade fever, diffuse edema, and decreased urinary output with dark brown-colored urine.
CaseReport19	biolink:PhenotypicFeature	4316	4326	progressed	Progressive	HP:0003676		S24	hp-full.json	CUI-less	CASE PRESENTATION A previously healthy 8-year-old Caucasian girl devel- oped a petechial rash on her abdomen and lower extremities that progressed to nonblanchable macules accompanied by low-grade fever, diffuse edema, and decreased urinary output with dark brown-colored urine.
CaseReport19	biolink:PhenotypicFeature	4344	4351	macules	Macule	HP:0012733		S24	hp-full.json	CUI-less	CASE PRESENTATION A previously healthy 8-year-old Caucasian girl devel- oped a petechial rash on her abdomen and lower extremities that progressed to nonblanchable macules accompanied by low-grade fever, diffuse edema, and decreased urinary output with dark brown-colored urine.
CaseReport19	biolink:PhenotypicFeature	4367	4382	low-grade fever	Low-grade fever	HP:0011134		S24	hp-full.json	CUI-less	CASE PRESENTATION A previously healthy 8-year-old Caucasian girl devel- oped a petechial rash on her abdomen and lower extremities that progressed to nonblanchable macules accompanied by low-grade fever, diffuse edema, and decreased urinary output with dark brown-colored urine.
CaseReport19	biolink:PhenotypicFeature	4377	4382	fever	Fever	HP:0001945		S24	hp-full.json	CUI-less	CASE PRESENTATION A previously healthy 8-year-old Caucasian girl devel- oped a petechial rash on her abdomen and lower extremities that progressed to nonblanchable macules accompanied by low-grade fever, diffuse edema, and decreased urinary output with dark brown-colored urine.
CaseReport19	biolink:PhenotypicFeature	4384	4391	diffuse	Diffuse	HP:0020034		S24	hp-full.json	CUI-less	CASE PRESENTATION A previously healthy 8-year-old Caucasian girl devel- oped a petechial rash on her abdomen and lower extremities that progressed to nonblanchable macules accompanied by low-grade fever, diffuse edema, and decreased urinary output with dark brown-colored urine.
CaseReport19	biolink:PhenotypicFeature	4392	4397	edema	Edema	HP:0000969		S24	hp-full.json	CUI-less	The therapeutic measures utilized were effective in resolving her edema, ascites, and chylothorax, and we advocate the use of these measures as first-line therapy in future patients with similar complications from HSP.
CaseReport19	biolink:PhenotypicFeature	4529	4533	mild	Mild	HP:0012825		S25	hp-full.json	CUI-less	She was admitted to hospital, where a physical examina- tion revealed mild hypertension and moderate anasarca (periorbital edema, ascites, and lower-extremity pitting edema).
CaseReport19	biolink:PhenotypicFeature	4534	4546	hypertension	Hypertension	HP:0000822		S25	hp-full.json	CUI-less	She was admitted to hospital, where a physical examina- tion revealed mild hypertension and moderate anasarca (periorbital edema, ascites, and lower-extremity pitting edema).
CaseReport19	biolink:PhenotypicFeature	4551	4559	moderate	Moderate	HP:0012826		S25	hp-full.json	CUI-less	She was admitted to hospital, where a physical examina- tion revealed mild hypertension and moderate anasarca (periorbital edema, ascites, and lower-extremity pitting edema).
CaseReport19	biolink:PhenotypicFeature	4560	4568	anasarca	Anasarca	HP:0012050		S25	hp-full.json	CUI-less	She was admitted to hospital, where a physical examina- tion revealed mild hypertension and moderate anasarca (periorbital edema, ascites, and lower-extremity pitting edema).
CaseReport19	biolink:PhenotypicFeature	4570	4587	periorbital edema	Periorbital edema	HP:0100539		S25	hp-full.json	CUI-less	She was admitted to hospital, where a physical examina- tion revealed mild hypertension and moderate anasarca (periorbital edema, ascites, and lower-extremity pitting edema).
CaseReport19	biolink:PhenotypicFeature	4582	4587	edema	Edema	HP:0000969		S25	hp-full.json	CUI-less	The therapeutic measures utilized were effective in resolving her edema, ascites, and chylothorax, and we advocate the use of these measures as first-line therapy in future patients with similar complications from HSP.
CaseReport19	biolink:PhenotypicFeature	4589	4596	ascites	Ascites	HP:0001541		S25	hp-full.json	CUI-less	The therapeutic measures utilized were effective in resolving her edema, ascites, and chylothorax, and we advocate the use of these measures as first-line therapy in future patients with similar complications from HSP.
CaseReport19	biolink:PhenotypicFeature	4626	4631	edema	Edema	HP:0000969		S25	hp-full.json	CUI-less	The therapeutic measures utilized were effective in resolving her edema, ascites, and chylothorax, and we advocate the use of these measures as first-line therapy in future patients with similar complications from HSP.
CaseReport19	biolink:PhenotypicFeature	4991	4999	positive	Position	HP:0012830		S30	hp-full.json	CUI-less	A urinalysis was positive for protein (>300 mg/dl), hyaline, and fine granular casts, 10–14 red blood cells (RBC) per high-power field (hpf), and trace leukocytes.
CaseReport19	biolink:PhenotypicFeature	5044	5058	granular casts	Granular casts	HP:0031201		S30	hp-full.json	CUI-less	A urinalysis was positive for protein (>300 mg/dl), hyaline, and fine granular casts, 10–14 red blood cells (RBC) per high-power field (hpf), and trace leukocytes.
CaseReport19	biolink:PhenotypicFeature	5290	5308	glomerulonephritis	Glomerulonephritis	HP:0000099		S33	hp-full.json	CUI-less	INTRODUCTION Henoch-Schonlein purpura (HSP) is a nonthrombocy- topenic purpuric systemic vasculitis with an incidence of 10–14 per 100,000,1,2 predominantly affecting children and young adults,3,4 making it the most common acute vasculitis in the pediatric population.2,5–7 HSP, histori- cally known as anaphylactoid purpura, allergic purpura, leukocytoclastic vasculitis, rheumatoid purpura, peliosis rheumatica, and allergic vasculitis,4,7–10 is characterized by IgA immune-complex deposition in venules, capil- laries, and arterioles, with resultant fibrinoid destruction of the small blood vessels and leukocytoclasis.5 Clinical manifestations include erythematous papules followed by palpable purpura in the lower extremities, trunk, and face, arthralgia or arthritis, abdominal pain, gastrointestinal bleeding, and nephritis.1,2 Renal involvement (manifested by hematuria and proteinuria) is the most common serious complication of HSP and occurs in 20–80%,11,12 leading to renal failure in 1–2% of patients.13,14 The renal histopathology findings range from minimal-change disease to severe glomerulonephritis with crescentic glomeruli.12,15,16 Significant pulmonary complications are rare, but are more common than renal failure.17,18 Chylothorax as a complication of HSP was reported recently in 68-year-old man,19 but to our knowledge, it has 1Division of Allergy and Pulmonary Medicine, Department of Child Health, University of Missouri at Columbia, Columbia, Missouri.
CaseReport19	biolink:PhenotypicFeature	5622	5627	edema	Edema	HP:0000969		S35	hp-full.json	CUI-less	The therapeutic measures utilized were effective in resolving her edema, ascites, and chylothorax, and we advocate the use of these measures as first-line therapy in future patients with similar complications from HSP.
CaseReport19	biolink:PhenotypicFeature	5735	5754	shortness of breath	Respiratory distress	HP:0002098_SYNONYM		S36	hp-full.json	CUI-less	Eleven days later, she complained of shortness of breath with chest pain, and a physical examination revealed a 10-kg increase in her baseline weight, hypertension, anasarca with pitting edema and ascites, and absent breath sounds with increased dullness to percussion on the lower two thirds of the posterior right lung.
CaseReport19	biolink:PhenotypicFeature	5760	5770	chest pain	Chest pain	HP:0100749		S36	hp-full.json	CUI-less	Eleven days later, she complained of shortness of breath with chest pain, and a physical examination revealed a 10-kg increase in her baseline weight, hypertension, anasarca with pitting edema and ascites, and absent breath sounds with increased dullness to percussion on the lower two thirds of the posterior right lung.
CaseReport19	biolink:PhenotypicFeature	5766	5770	pain	Pain	HP:0012531		S36	hp-full.json	CUI-less	The classic presentation of this disorder includes erythematous papules followed by palpable purpura in the lower extremities, trunk, and face, arthralgia or arthritis, abdominal pain, gastrointestinal bleeding, and nephritis.
CaseReport19	biolink:PhenotypicFeature	5849	5861	hypertension	Hypertension	HP:0000822		S36	hp-full.json	CUI-less	She was admitted to hospital, where a physical examina- tion revealed mild hypertension and moderate anasarca (periorbital edema, ascites, and lower-extremity pitting edema).
CaseReport19	biolink:PhenotypicFeature	5863	5871	anasarca	Anasarca	HP:0012050		S36	hp-full.json	CUI-less	She was admitted to hospital, where a physical examina- tion revealed mild hypertension and moderate anasarca (periorbital edema, ascites, and lower-extremity pitting edema).
CaseReport19	biolink:PhenotypicFeature	5885	5890	edema	Edema	HP:0000969		S36	hp-full.json	CUI-less	The therapeutic measures utilized were effective in resolving her edema, ascites, and chylothorax, and we advocate the use of these measures as first-line therapy in future patients with similar complications from HSP.
CaseReport19	biolink:PhenotypicFeature	5895	5902	ascites	Ascites	HP:0001541		S36	hp-full.json	CUI-less	The therapeutic measures utilized were effective in resolving her edema, ascites, and chylothorax, and we advocate the use of these measures as first-line therapy in future patients with similar complications from HSP.
CaseReport19	biolink:PhenotypicFeature	5944	5952	dullness	Dull	HP:0025282		S36	hp-full.json	CUI-less	Eleven days later, she complained of shortness of breath with chest pain, and a physical examination revealed a 10-kg increase in her baseline weight, hypertension, anasarca with pitting edema and ascites, and absent breath sounds with increased dullness to percussion on the lower two thirds of the posterior right lung.
CaseReport19	biolink:PhenotypicFeature	6052	6068	pleural effusion	Pleural effusion	HP:0002202		S37	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	6149	6158	aspirated	Aspiration	HP:0002835		S39	hp-full.json	CUI-less	Through a thoracentesis, 280 ml of an odorless white milky fluid were aspirated with a pH of 7.8, glucose of 124 mg/dl, total protein less than 2 g/dl, lactic dehydrogenase of 18 units/l, cholesterol less than 50 mg/dl, triglycerides 125 mg/dl, and 566 RBC and 196 white blood cells (89% lymphocytes, 7% neutrophils, and 3% monocytes) per microliter.
CaseReport19	biolink:PhenotypicFeature	6575	6594	shortness of breath	Respiratory distress	HP:0002098_SYNONYM		S41	hp-full.json	CUI-less	Eleven days later, she complained of shortness of breath with chest pain, and a physical examination revealed a 10-kg increase in her baseline weight, hypertension, anasarca with pitting edema and ascites, and absent breath sounds with increased dullness to percussion on the lower two thirds of the posterior right lung.
CaseReport19	biolink:PhenotypicFeature	6599	6609	chest pain	Chest pain	HP:0100749		S41	hp-full.json	CUI-less	Eleven days later, she complained of shortness of breath with chest pain, and a physical examination revealed a 10-kg increase in her baseline weight, hypertension, anasarca with pitting edema and ascites, and absent breath sounds with increased dullness to percussion on the lower two thirds of the posterior right lung.
CaseReport19	biolink:PhenotypicFeature	6605	6609	pain	Pain	HP:0012531		S41	hp-full.json	CUI-less	The classic presentation of this disorder includes erythematous papules followed by palpable purpura in the lower extremities, trunk, and face, arthralgia or arthritis, abdominal pain, gastrointestinal bleeding, and nephritis.
CaseReport19	biolink:PhenotypicFeature	6751	6759	anasarca	Anasarca	HP:0012050		S43	hp-full.json	CUI-less	She was admitted to hospital, where a physical examina- tion revealed mild hypertension and moderate anasarca (periorbital edema, ascites, and lower-extremity pitting edema).
CaseReport19	biolink:PhenotypicFeature	6874	6884	recurrence	Recurrent	HP:0031796		S43	hp-full.json	CUI-less	Two days later, her anasarca was remarkably improved, her chest x-ray was clear, and she was discharged home on a regular diet with no further recurrence of chylothorax.
CaseReport19	biolink:PhenotypicFeature	6888	6899	chylothorax	Chylothorax	HP:0010310		S43	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	7020	7027	diffuse	Diffuse	HP:0020034		S47	hp-full.json	CUI-less	CASE PRESENTATION A previously healthy 8-year-old Caucasian girl devel- oped a petechial rash on her abdomen and lower extremities that progressed to nonblanchable macules accompanied by low-grade fever, diffuse edema, and decreased urinary output with dark brown-colored urine.
CaseReport19	biolink:PhenotypicFeature	7083	7091	moderate	Moderate	HP:0012826		S47	hp-full.json	CUI-less	She was admitted to hospital, where a physical examina- tion revealed mild hypertension and moderate anasarca (periorbital edema, ascites, and lower-extremity pitting edema).
CaseReport19	biolink:PhenotypicFeature	7282	7289	Lateral	Lateral	HP:0025275		S50	hp-full.json	CUI-less	Lateral decubitus chest x-ray shows layering of pleural effusion (arrowheads) on right hemithorax.
CaseReport19	biolink:PhenotypicFeature	7330	7346	pleural effusion	Pleural effusion	HP:0002202		S50	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	7519	7537	nephrotic syndrome	Nephrotic syndrome	HP:0000100		S52	hp-full.json	CUI-less	Here we describe an 8- year-old girl with HSP, nephrotic syndrome, and chylothorax,and we report the results of a reviewof the literature regarding respiratory complications in HSP.
CaseReport19	biolink:PhenotypicFeature	7554	7569	clinical course	Clinical course	HP:0031797		S53	hp-full.json	CUI-less	Further in the clinical course, the appearance of marked respiratory symptoms prompted an evaluation that led to the diagnosis of pleural effusion.
CaseReport19	biolink:PhenotypicFeature	7669	7685	pleural effusion	Pleural effusion	HP:0002202		S53	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	7719	7727	aspirate	Aspiration	HP:0002835		S54	hp-full.json	CUI-less	Through a thoracentesis, 280 ml of an odorless white milky fluid were aspirated with a pH of 7.8, glucose of 124 mg/dl, total protein less than 2 g/dl, lactic dehydrogenase of 18 units/l, cholesterol less than 50 mg/dl, triglycerides 125 mg/dl, and 566 RBC and 196 white blood cells (89% lymphocytes, 7% neutrophils, and 3% monocytes) per microliter.
CaseReport19	biolink:PhenotypicFeature	7903	7914	chylothorax	Chylothorax	HP:0010310		S54	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	7947	7957	frequently	Frequent	HP:0040282		S54	hp-full.json	CUI-less	Surprisingly, the pleural fluid aspirate appeared ‘‘milky.’’ Laboratory analysis showed a trigly- ceride level of 125 mg/dl and a ratio of pleural fluid to serum cholesterol of less than 1.0 that were diagnostic for chylothorax.20–23 We asked ourselves, ‘‘How frequently does pleural effusion or chylothorax complicate this rather common childhood vasculitis?’’ Methods We conducted a methodical literature search involving the Medline1 database from the years 1966–2004, using multiple key words that included ‘‘Henoch-Schonlein purpura, anaphylactoid purpura, rheumatoid purpura, peliosis rheumatica, allergic purpura, systemic vasculitis, and leukocytoclastic vasculitis’’ in different combinations with the terms ‘‘chylothorax, effusion, lungs, pleural, pulmonary, pulmonary manifestations, and transudate.’’ Titles and abstracts (if available) electronically obtained from the literature search were visually scrutinized, and articles considered relevant were fully retrieved (either electronically or through our library) and analyzed for the presence of case reports of pleural effusion or chylothorax as complications of HSP.
CaseReport19	biolink:PhenotypicFeature	7963	7979	pleural effusion	Pleural effusion	HP:0002202		S54	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	7983	7994	chylothorax	Chylothorax	HP:0010310		S54	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	8035	8045	vasculitis	Vasculitis	HP:0002633		S54	hp-full.json	CUI-less	Henoch-Schonlein purpura (HSP) is the most common acute vasculitis in the pediatric population, with an incidence of 10–14 per 100,000.
CaseReport19	biolink:PhenotypicFeature	8217	8224	purpura	Purpura	HP:0000979		S54	hp-full.json	CUI-less	Henoch-Schonlein purpura (HSP) is the most common acute vasculitis in the pediatric population, with an incidence of 10–14 per 100,000.
CaseReport19	biolink:PhenotypicFeature	8240	8247	purpura	Purpura	HP:0000979		S54	hp-full.json	CUI-less	Henoch-Schonlein purpura (HSP) is the most common acute vasculitis in the pediatric population, with an incidence of 10–14 per 100,000.
CaseReport19	biolink:PhenotypicFeature	8260	8267	purpura	Purpura	HP:0000979		S54	hp-full.json	CUI-less	Henoch-Schonlein purpura (HSP) is the most common acute vasculitis in the pediatric population, with an incidence of 10–14 per 100,000.
CaseReport19	biolink:PhenotypicFeature	8299	8306	purpura	Purpura	HP:0000979		S54	hp-full.json	CUI-less	Henoch-Schonlein purpura (HSP) is the most common acute vasculitis in the pediatric population, with an incidence of 10–14 per 100,000.
CaseReport19	biolink:PhenotypicFeature	8317	8327	vasculitis	Vasculitis	HP:0002633		S54	hp-full.json	CUI-less	Henoch-Schonlein purpura (HSP) is the most common acute vasculitis in the pediatric population, with an incidence of 10–14 per 100,000.
CaseReport19	biolink:PhenotypicFeature	8350	8360	vasculitis	Vasculitis	HP:0002633		S54	hp-full.json	CUI-less	Henoch-Schonlein purpura (HSP) is the most common acute vasculitis in the pediatric population, with an incidence of 10–14 per 100,000.
CaseReport19	biolink:PhenotypicFeature	8406	8417	chylothorax	Chylothorax	HP:0010310		S54	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	8764	8780	pleural effusion	Pleural effusion	HP:0002202		S54	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	8784	8795	chylothorax	Chylothorax	HP:0010310		S54	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	9260	9276	pleural effusion	Pleural effusion	HP:0002202		S57	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	9427	9443	pleural effusion	Pleural effusion	HP:0002202		S57	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	9481	9497	pleural effusion	Pleural effusion	HP:0002202		S57	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	9698	9708	hemothorax	Hemothorax	HP:0012151		S58	hp-full.json	CUI-less	;8 3) a case report by Hammoudeh and Qaddoumi describing a 7-year-old boy with HSP and pleural hemorrhage resulting in hemothorax;25 and 4) a case report by Lee et al.,19 where a 68-year-old man with HSP, ascites, and chylothorax was described.
CaseReport19	biolink:PhenotypicFeature	9784	9791	ascites	Ascites	HP:0001541		S58	hp-full.json	CUI-less	The therapeutic measures utilized were effective in resolving her edema, ascites, and chylothorax, and we advocate the use of these measures as first-line therapy in future patients with similar complications from HSP.
CaseReport19	biolink:PhenotypicFeature	9797	9808	chylothorax	Chylothorax	HP:0010310		S58	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	9889	9907	nephrotic syndrome	Nephrotic syndrome	HP:0000100		S59	hp-full.json	CUI-less	Here we describe an 8- year-old girl with HSP, nephrotic syndrome, and chylothorax,and we report the results of a reviewof the literature regarding respiratory complications in HSP.
CaseReport19	biolink:PhenotypicFeature	9915	9922	ascites	Ascites	HP:0001541		S59	hp-full.json	CUI-less	The therapeutic measures utilized were effective in resolving her edema, ascites, and chylothorax, and we advocate the use of these measures as first-line therapy in future patients with similar complications from HSP.
CaseReport19	biolink:PhenotypicFeature	9928	9944	pleural effusion	Pleural effusion	HP:0002202		S59	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	9948	9959	chylothorax	Chylothorax	HP:0010310		S59	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	9970	9998	systemic lupus erythematosus	Systemic lupus erythematosus	HP:0002725		S59	hp-full.json	CUI-less	We also retrieved several articles indicating the association of nephrotic syndrome and/or ascites with pleural effusion or chylothorax,26–35 and systemic lupus erythematosus (SLE) with chylothorax.36 An excellent and fairly recent review of the literature and a report of 100 pediatric cases with HSP by Saulsbury lists common and uncommon complications of HSP, but pleural effusion and chy- lothorax are not included.2 Our methodical search of the medical literature on the Medline1 database, since its inception in 1966 to date, found one adult case report of chylothorax in HSP and several cases of chylothorax or pleural effusion in patients with nephrotic syndrome or ascites,but did notreveal anypediatric casereports of HSP with chylothorax as a complication.
CaseReport19	biolink:PhenotypicFeature	10000	10003	SLE	Systemic lupus erythematosus	HP:0002725_SYNONYM		S59	hp-full.json	CUI-less	We also retrieved several articles indicating the association of nephrotic syndrome and/or ascites with pleural effusion or chylothorax,26–35 and systemic lupus erythematosus (SLE) with chylothorax.36 An excellent and fairly recent review of the literature and a report of 100 pediatric cases with HSP by Saulsbury lists common and uncommon complications of HSP, but pleural effusion and chy- lothorax are not included.2 Our methodical search of the medical literature on the Medline1 database, since its inception in 1966 to date, found one adult case report of chylothorax in HSP and several cases of chylothorax or pleural effusion in patients with nephrotic syndrome or ascites,but did notreveal anypediatric casereports of HSP with chylothorax as a complication.
CaseReport19	biolink:PhenotypicFeature	10010	10021	chylothorax	Chylothorax	HP:0010310		S59	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	10191	10207	pleural effusion	Pleural effusion	HP:0002202		S59	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	10387	10398	chylothorax	Chylothorax	HP:0010310		S59	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	10427	10438	chylothorax	Chylothorax	HP:0010310		S59	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	10442	10458	pleural effusion	Pleural effusion	HP:0002202		S59	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport19	biolink:PhenotypicFeature	10476	10494	nephrotic syndrome	Nephrotic syndrome	HP:0000100		S59	hp-full.json	CUI-less	Here we describe an 8- year-old girl with HSP, nephrotic syndrome, and chylothorax,and we report the results of a reviewof the literature regarding respiratory complications in HSP.
CaseReport19	biolink:PhenotypicFeature	10498	10505	ascites	Ascites	HP:0001541		S59	hp-full.json	CUI-less	The therapeutic measures utilized were effective in resolving her edema, ascites, and chylothorax, and we advocate the use of these measures as first-line therapy in future patients with similar complications from HSP.
CaseReport19	biolink:PhenotypicFeature	10561	10572	chylothorax	Chylothorax	HP:0010310		S59	hp-full.json	CUI-less	Other respiratory manifestations include pleural effusion and chylothorax, but these are rarely mentioned in the literature.
CaseReport25	biolink:PhenotypicFeature	120	130	arthralgia	Arthralgia	HP:0002829		S1	hp-full.json	CUI-less	CASE REPORTS Case 1 (Mother) C.Z., born in 1957, was ®rst admitted to hospital at age 5 years for febrile polyarticular arthralgia affecting the shoulders, hips, and knees.
CaseReport25	biolink:PhenotypicFeature	347	357	arthralgia	Arthralgia	HP:0002829		S4	hp-full.json	CUI-less	At age 12 years, arthralgia and joint swel- ling recurred, again affecting both shoulders and knees, but now also the wrists, proximal ®nger joints, ankles, and toes.
